date,open,high,low,close,volume,average,barCount,vix_close
2017-07-27,247.96,248.0,245.68,247.2,56650544.0,246.853,213107,10.11
2017-07-28,246.65,247.06,246.13,246.91,36164871.0,246.656,140676,10.29
2017-07-31,247.37,247.48,246.53,246.77,36239593.0,246.958,133454,10.26
2017-08-01,247.46,247.5,246.71,247.32,33212059.0,247.19,121292,10.09
2017-08-02,247.48,247.6,246.37,247.44,37142821.0,247.033,144584,10.28
2017-08-03,247.31,247.34,246.64,246.96,29202272.0,247.031,113631,10.44
2017-08-04,247.52,247.79,246.97,247.41,39151671.0,247.333,144355,10.03
2017-08-07,247.49,247.87,247.37,247.87,20901988.0,247.657,79597,9.93
2017-08-08,247.51,248.91,246.83,247.26,44662459.0,247.796,157589,10.96
2017-08-09,246.47,247.31,246.06,247.25,48559652.0,246.731,180421,11.11
2017-08-10,246.28,246.44,243.7,243.76,87927259.0,244.912,344205,16.04
2017-08-11,244.02,244.8,243.75,244.12,56557021.0,244.256,227194,15.51
2017-08-14,245.59,246.79,245.55,246.54,49087348.0,246.439,187752,12.33
2017-08-15,246.98,247.0,246.16,246.51,35283283.0,246.599,144414,12.04
2017-08-16,247.11,247.57,246.45,246.94,45032044.0,247.033,176076,11.74
2017-08-17,246.24,246.6,243.09,243.09,89496311.0,244.73,360737,15.55
2017-08-18,242.9,244.19,242.2,242.71,86285596.0,243.107,318962,14.26
2017-08-21,242.64,243.2,241.83,242.9,47865057.0,242.663,190596,13.19
2017-08-22,243.58,245.62,243.55,245.44,49447846.0,244.893,185134,11.35
2017-08-23,244.35,245.05,244.16,244.56,33791793.0,244.701,128435,12.25
2017-08-24,245.0,245.18,243.75,243.99,40692468.0,244.32,157034,12.23
2017-08-25,244.9,245.61,244.39,244.56,44552100.0,244.924,173319,11.28
2017-08-28,245.13,245.2,244.09,244.57,24828539.0,244.523,100560,11.32
2017-08-29,243.11,245.15,242.93,244.85,40455548.0,244.255,157425,11.7
2017-08-30,244.83,246.32,244.62,246.01,40191260.0,245.684,159628,11.22
2017-08-31,246.73,247.77,246.61,247.49,52610142.0,247.229,188603,10.59
2017-09-01,247.92,248.33,247.67,247.84,39613558.0,248.043,142603,10.13
2017-09-05,247.24,247.52,244.95,246.06,66632508.0,246.142,261215,12.23
2017-09-06,246.84,247.28,246.23,246.9,44579797.0,246.82,172756,11.63
2017-09-07,247.26,247.27,246.4,246.87,38571316.0,246.774,148618,11.55
2017-09-08,246.53,247.11,246.3,246.58,39329087.0,246.668,151064,12.12
2017-09-11,248.04,249.3,248.02,249.21,48788803.0,248.881,173202,10.73
2017-09-12,249.63,250.07,249.42,250.05,42768510.0,249.782,156064,10.58
2017-09-13,249.73,250.21,249.59,250.17,30866205.0,249.983,118062,10.5
2017-09-14,249.79,250.32,249.6,250.09,40844716.0,250.017,153945,10.44
2017-09-15,248.69,249.29,248.57,249.19,41701736.0,248.989,150393,10.17
2017-09-18,249.61,250.12,249.28,249.72,31229800.0,249.751,128564,10.15
2017-09-19,250.0,250.07,249.6,249.97,25491501.0,249.908,97292,10.18
2017-09-20,250.06,250.19,248.92,250.06,42789959.0,249.747,153052,9.78
2017-09-21,249.89,249.98,249.18,249.39,29220856.0,249.582,108636,9.67
2017-09-22,249.05,249.63,249.02,249.44,31078666.0,249.324,112362,9.59
2017-09-25,249.14,249.56,248.08,248.93,42832499.0,248.792,152064,10.21
2017-09-26,249.42,249.7,248.8,249.08,36764168.0,249.264,140418,10.17
2017-09-27,249.88,250.49,248.87,250.05,51460086.0,249.87,177534,9.87
2017-09-28,249.73,250.44,249.63,250.35,25577234.0,250.124,95579,9.55
2017-09-29,250.34,251.32,250.13,251.23,41428991.0,250.929,140170,9.51
2017-10-02,251.49,252.32,251.29,252.32,37470384.0,251.929,137445,9.45
2017-10-03,252.46,252.89,252.23,252.86,33875969.0,252.554,113268,9.51
2017-10-04,252.7,253.44,252.56,253.16,30226129.0,253.022,105738,9.63
2017-10-05,253.51,254.68,253.4,254.66,45354785.0,254.281,158895,9.19
2017-10-06,254.15,254.46,253.85,254.37,40714112.0,254.167,147994,9.65
2017-10-09,254.63,254.7,253.65,253.95,23562002.0,254.091,90640,10.33
2017-10-10,254.62,255.05,253.98,254.62,28253516.0,254.454,110875,10.08
2017-10-11,254.51,255.02,254.32,255.02,24704774.0,254.734,99869,9.85
2017-10-12,254.66,255.06,254.36,254.64,32203446.0,254.724,114136,9.91
2017-10-13,255.14,255.27,254.64,254.95,33564433.0,255.021,119065,9.61
2017-10-16,255.21,255.51,254.82,255.29,25327176.0,255.176,99404,9.91
2017-10-17,255.24,255.52,254.98,255.47,23611378.0,255.254,94600,10.31
2017-10-18,255.9,255.95,255.5,255.72,25173813.0,255.745,93778,10.07
2017-10-19,254.82,255.82,254.35,255.79,41439902.0,255.18,152795,10.05
2017-10-20,256.7,257.14,256.42,257.11,41157073.0,256.788,154631,9.97
2017-10-23,257.48,257.51,256.02,256.11,36349440.0,256.684,155187,11.07
2017-10-24,256.59,256.83,256.15,256.56,44458843.0,256.504,158238,11.16
2017-10-25,256.19,256.31,254.0,255.29,72237904.0,255.041,256619,11.23
2017-10-26,255.99,256.3,255.56,255.62,37725172.0,255.905,139143,11.3
2017-10-27,256.5,257.89,256.16,257.71,49914259.0,257.291,188697,9.8
2017-10-30,257.07,257.6,256.41,256.75,37135971.0,256.965,144796,10.5
2017-10-31,257.18,257.44,256.8,257.15,35713450.0,257.187,130938,10.18
2017-11-01,258.04,258.43,257.07,257.49,40454506.0,257.775,149972,10.2
2017-11-02,257.41,257.75,256.19,257.59,42414720.0,257.155,177643,9.93
2017-11-03,257.78,258.5,257.3,258.45,38014036.0,258.049,151844,9.14
2017-11-06,258.29,259.0,258.22,258.85,22683882.0,258.728,98241,9.4
2017-11-07,258.97,259.35,258.09,258.67,40175346.0,258.642,135561,9.89
2017-11-08,258.46,259.22,258.15,259.11,32198787.0,258.774,126921,9.78
2017-11-09,257.73,258.39,256.36,258.17,75310902.0,257.594,279184,10.5
2017-11-10,257.73,258.21,257.37,258.09,35755236.0,257.879,138753,11.29
2017-11-13,257.32,258.59,257.27,258.33,32425610.0,258.117,115110,11.5
2017-11-14,257.4,257.85,256.52,257.73,40935907.0,257.448,163568,11.59
2017-11-15,256.62,257.22,255.63,256.44,55512499.0,256.539,206019,13.13
2017-11-16,257.52,259.04,257.47,258.62,57927130.0,258.415,190154,11.76
2017-11-17,258.22,258.44,257.77,257.86,42088729.0,258.11,156669,11.43
2017-11-20,258.14,258.53,257.86,258.3,29346484.0,258.251,121590,10.65
2017-11-21,259.18,260.2,259.09,259.99,42318236.0,259.892,164958,9.73
2017-11-22,260.03,260.15,259.57,259.76,27601506.0,259.859,112824,9.88
2017-11-24,260.28,260.48,260.16,260.36,16323543.0,260.342,64205,9.67
2017-11-27,260.41,260.75,260.0,260.23,29733037.0,260.382,116545,9.87
2017-11-28,260.76,262.9,260.65,262.87,57820073.0,261.887,211153,10.03
2017-11-29,263.02,263.63,262.2,262.71,51231909.0,262.801,201581,10.7
2017-11-30,263.76,266.05,263.67,265.01,82847235.0,264.819,305052,11.28
2017-12-01,264.77,265.31,260.76,264.46,129824119.0,263.541,502086,11.43
2017-12-04,266.31,266.8,264.12,264.14,65846043.0,265.597,270447,11.68
2017-12-05,264.43,265.15,263.04,263.19,60175512.0,264.02,231802,11.33
2017-12-06,262.87,263.73,262.71,263.24,40847821.0,263.257,167687,11.02
2017-12-07,263.09,264.43,262.94,264.07,40147197.0,263.886,156630,10.16
2017-12-08,265.01,265.52,264.72,265.51,40974547.0,265.176,152767,9.58
2017-12-11,265.57,266.38,265.49,266.31,38121296.0,266.009,142028,9.34
2017-12-12,266.59,267.32,266.34,266.78,46487836.0,266.949,155940,9.92
2017-12-13,267.06,267.56,266.65,266.75,48961663.0,267.189,182548,10.18
2017-12-14,267.12,267.22,265.6,265.66,57343318.0,266.351,223891,10.49
2017-12-15,265.45,267.04,265.39,266.51,59276061.0,266.38,215157,9.42
2017-12-18,268.08,268.6,267.98,268.2,45675556.0,268.3,177861,9.53
2017-12-19,268.48,268.53,267.09,267.17,47016122.0,267.618,181925,10.03
2017-12-20,268.25,268.33,266.69,267.03,42148297.0,267.29,163019,9.72
2017-12-21,267.73,268.39,267.3,267.58,35020961.0,267.828,144722,9.62
2017-12-22,267.59,267.64,266.9,267.51,36604376.0,267.356,137953,9.9
2017-12-26,267.06,267.39,266.88,267.19,24888478.0,267.14,110996,10.25
2017-12-27,267.36,267.73,267.01,267.32,32574006.0,267.346,139101,10.47
2017-12-28,267.85,267.92,267.45,267.87,23583764.0,267.655,96308,10.18
2017-12-29,268.55,268.55,266.64,266.86,43875796.0,267.482,158430,11.04
2018-01-02,267.84,268.81,267.4,268.77,50847878.0,268.234,185196,9.77
2018-01-03,268.95,270.64,268.95,270.47,52746102.0,270.064,185881,9.15
2018-01-04,271.21,272.16,271.1,271.61,47854150.0,271.727,164399,9.22
2018-01-05,272.5,273.56,271.95,273.42,45785633.0,272.817,166744,9.22
2018-01-08,273.31,274.1,272.98,273.92,33633097.0,273.712,119540,9.52
2018-01-09,274.4,275.25,274.09,274.54,40459866.0,274.696,142855,10.08
2018-01-10,273.69,274.42,272.92,274.12,41649005.0,273.853,161896,9.82
2018-01-11,274.75,276.12,274.56,276.12,39233693.0,275.446,147431,9.88
2018-01-12,276.42,278.11,276.27,277.92,54083212.0,277.54,186799,10.16
2018-01-16,279.35,280.09,276.18,276.97,70262877.0,278.119,274475,11.66
2018-01-17,278.04,280.05,277.19,279.61,62180623.0,278.935,205055,11.91
2018-01-18,279.5,279.96,278.58,279.14,57410528.0,279.317,198758,12.22
2018-01-19,279.8,280.41,279.14,280.41,54911410.0,279.878,194911,11.27
2018-01-22,280.17,282.69,280.11,282.69,47820709.0,281.625,168184,11.03
2018-01-23,282.74,283.62,282.37,283.29,53462064.0,283.15,181535,11.1
2018-01-24,283.99,284.7,281.84,283.18,77472350.0,283.385,282504,11.47
2018-01-25,284.16,284.27,282.4,283.3,51930200.0,283.347,200543,11.58
2018-01-26,284.27,286.58,283.96,286.58,56651098.0,285.432,197252,11.08
2018-01-29,285.97,286.43,284.5,284.68,61379303.0,285.441,224681,13.84
2018-01-30,282.59,283.29,281.22,281.76,85887109.0,282.159,325236,14.79
2018-01-31,282.72,283.3,280.68,281.9,76993349.0,281.984,287963,13.54
2018-02-01,281.04,283.06,280.68,281.58,65093571.0,281.802,232895,13.47
2018-02-02,280.08,280.23,275.41,275.45,122405757.0,277.482,422765,17.31
2018-02-05,273.47,275.85,263.31,263.93,204164987.0,270.339,790172,37.32
2018-02-06,259.99,269.7,258.7,269.13,232108152.0,264.887,1093824,29.98
2018-02-07,268.5,272.36,267.63,267.67,113732088.0,269.863,561789,27.73
2018-02-08,267.97,268.17,257.59,257.63,156880047.0,262.954,689267,33.46
2018-02-09,260.8,263.61,252.92,261.5,207942781.0,258.275,914139,29.06
2018-02-12,263.87,267.01,261.88,265.34,100099260.0,264.896,474914,25.61
2018-02-13,263.94,266.62,263.31,266.0,57217076.0,265.132,293757,24.97
2018-02-14,264.48,270.0,263.97,269.59,87535596.0,267.862,401555,19.26
2018-02-15,271.59,273.03,268.77,273.03,72366542.0,271.318,325182,19.13
2018-02-16,272.31,275.32,272.27,273.11,75264253.0,273.717,328176,19.46
2018-02-20,272.03,273.67,270.5,271.4,55225281.0,272.175,262850,20.6
2018-02-21,271.9,274.72,269.98,270.05,68450319.0,272.537,302746,20.02
2018-02-22,271.09,273.05,269.64,270.4,66251228.0,271.242,310078,18.72
2018-02-23,271.81,274.71,271.25,274.71,55086013.0,273.124,248438,16.49
2018-02-26,275.93,278.01,275.26,277.9,53339420.0,276.926,211921,15.8
2018-02-27,278.11,278.92,274.36,274.43,70730739.0,276.576,271547,18.59
2018-02-28,275.68,276.19,271.31,271.65,81547538.0,274.001,297323,19.85
2018-03-01,271.41,273.17,266.0,267.7,132727440.0,269.062,476498,22.47
2018-03-02,265.8,269.72,264.82,269.08,94884610.0,267.195,421814,19.59
2018-03-05,267.73,272.89,267.61,272.19,65990631.0,270.944,275092,18.73
2018-03-06,273.27,273.39,271.18,272.88,52265077.0,272.453,209436,18.36
2018-03-07,270.44,273.18,270.2,272.78,64074463.0,271.715,250404,17.76
2018-03-08,273.54,274.24,272.42,274.1,48126318.0,273.37,194431,16.54
2018-03-09,275.7,278.87,275.34,278.87,61981522.0,277.514,251533,14.64
2018-03-12,279.2,279.91,278.08,278.52,44171154.0,278.914,185175,15.78
2018-03-13,279.87,280.41,276.03,276.72,59188186.0,277.982,240843,16.35
2018-03-14,277.81,278.02,274.67,275.3,67660249.0,275.726,280989,17.23
2018-03-15,275.88,276.61,274.43,275.0,51163540.0,275.389,205174,16.59
2018-03-16,274.48,275.39,274.16,274.2,43862412.0,274.757,187347,15.8
2018-03-19,273.33,273.38,268.62,270.49,77852316.0,270.5,325798,19.02
2018-03-20,270.93,271.67,270.18,270.95,38399786.0,270.976,156496,18.2
2018-03-21,270.9,273.27,270.19,270.43,59831897.0,271.516,249266,17.86
2018-03-22,267.91,268.87,263.36,263.67,105013418.0,266.208,439986,23.34
2018-03-23,264.16,265.02,257.83,258.05,117348888.0,261.49,484582,24.87
2018-03-26,262.13,265.43,259.41,265.11,88277073.0,262.67,341345,21.03
2018-03-27,266.17,266.77,258.84,260.6,102351090.0,263.312,411836,22.5
2018-03-28,260.75,262.64,258.58,259.83,105883164.0,260.461,437460,22.87
2018-03-29,261.1,265.26,260.28,263.15,82834500.0,263.038,322664,19.97
2018-04-02,262.56,263.13,254.67,257.47,126745040.0,257.534,475828,23.62
2018-04-03,258.87,261.31,256.84,260.77,88859794.0,259.158,346531,21.1
2018-04-04,256.73,264.36,256.6,263.56,95146287.0,260.697,345995,20.06
2018-04-05,265.54,266.64,264.32,265.64,62800045.0,265.645,239507,18.94
2018-04-06,263.42,265.11,258.0,259.72,125893081.0,261.143,443031,21.49
2018-04-09,261.38,264.84,260.54,261.0,68296454.0,262.704,250864,21.77
2018-04-10,264.27,266.04,262.98,265.15,82548032.0,264.742,316606,20.47
2018-04-11,263.48,265.64,263.39,263.76,65639730.0,264.301,253572,20.24
2018-04-12,265.26,267.0,265.06,265.93,56160005.0,266.163,216924,18.49
2018-04-13,267.41,267.54,264.01,265.15,64609239.0,265.537,238304,17.41
2018-04-16,267.0,268.2,266.07,267.33,47094080.0,267.299,189923,16.56
2018-04-17,269.34,270.87,268.75,270.19,43246070.0,270.007,176426,15.25
2018-04-18,270.69,271.3,269.87,270.39,38012896.0,270.753,148030,15.6
2018-04-19,269.65,269.88,267.72,268.89,57686937.0,268.755,225574,15.96
2018-04-20,268.81,269.06,265.61,266.61,59155707.0,266.95,223869,16.88
2018-04-23,267.26,267.89,265.35,266.57,46159032.0,266.675,180338,16.34
2018-04-24,267.72,267.98,261.28,262.98,91943636.0,264.07,341806,18.02
2018-04-25,262.91,264.13,260.85,263.63,69870267.0,262.585,270704,17.84
2018-04-26,264.79,267.25,264.29,266.31,50166437.0,265.91,197470,16.24
2018-04-27,267.02,267.34,265.5,266.56,42746414.0,266.564,162920,15.41
2018-04-30,267.24,267.89,264.43,264.51,54409766.0,265.867,202646,15.93
2018-05-01,263.9,265.1,262.11,264.98,54699634.0,263.622,219836,15.49
2018-05-02,264.76,265.68,262.76,263.2,57629260.0,264.221,231373,15.97
2018-05-03,262.26,263.36,259.05,262.62,100479008.0,261.36,399831,15.9
2018-05-04,261.48,266.79,261.15,266.02,60146866.0,265.025,248226,14.77
2018-05-07,266.9,268.02,266.11,266.92,41671349.0,267.166,177431,14.75
2018-05-08,266.5,267.33,265.15,266.92,49530806.0,266.322,193659,14.71
2018-05-09,267.68,269.87,267.09,269.5,46222035.0,268.674,186234,13.42
2018-05-10,270.35,272.39,270.22,272.02,47184620.0,271.529,190028,13.23
2018-05-11,272.16,273.15,271.58,272.85,39154793.0,272.411,150005,12.65
2018-05-14,273.34,274.08,272.36,272.98,39670362.0,273.136,148496,12.93
2018-05-15,271.56,271.61,270.03,271.1,60613283.0,270.737,224235,14.63
2018-05-16,271.11,272.76,271.1,272.24,35737199.0,271.969,142168,13.42
2018-05-17,271.94,273.23,271.13,272.01,42941015.0,272.191,164271,13.43
2018-05-18,271.62,272.03,270.93,271.33,36353188.0,271.543,148734,13.42
2018-05-21,272.97,273.98,272.6,273.37,38273820.0,273.33,159853,13.08
2018-05-22,273.96,274.25,272.24,272.61,39356462.0,273.329,146652,13.22
2018-05-23,271.18,273.39,270.99,273.36,45139029.0,272.093,183293,12.58
2018-05-24,272.92,273.22,270.78,272.8,51468793.0,272.315,213633,12.53
2018-05-25,272.15,272.86,271.58,272.15,35504822.0,272.204,143650,13.22
2018-05-29,270.31,271.17,267.76,269.02,80458713.0,269.13,332965,17.02
2018-05-30,270.53,273.11,270.42,272.61,52220550.0,272.054,212041,14.94
2018-05-31,272.16,272.49,270.25,270.94,63105925.0,271.294,272982,15.43
2018-06-01,272.4,273.94,272.33,273.6,47817754.0,273.258,202650,13.46
2018-06-04,274.52,275.19,274.26,274.9,34100722.0,274.802,143780,12.74
2018-06-05,275.04,275.53,274.18,275.1,36061837.0,274.995,147680,12.4
2018-06-06,275.81,277.52,275.09,277.4,42692098.0,276.373,187288,11.64
2018-06-07,277.95,278.28,276.34,277.37,52002826.0,277.291,225621,12.13
2018-06-08,276.85,278.25,276.66,278.19,43712551.0,277.554,176830,12.18
2018-06-11,278.44,279.37,278.31,278.56,36492151.0,278.868,157124,12.35
2018-06-12,279.03,279.33,278.19,278.92,46127623.0,278.841,159945,12.34
2018-06-13,279.17,279.48,277.8,278.03,50640708.0,278.774,209011,12.94
2018-06-14,279.01,279.33,278.05,278.73,44782863.0,278.723,183385,12.12
2018-06-15,276.6,277.51,275.35,277.13,59503338.0,276.578,243091,11.98
2018-06-18,275.49,276.7,274.95,276.56,37213075.0,276.053,166828,12.31
2018-06-19,274.0,275.75,273.53,275.5,60173577.0,274.714,266440,13.35
2018-06-20,276.27,276.72,275.59,275.97,35016504.0,276.165,159862,12.79
2018-06-21,275.96,275.98,273.68,274.24,52751183.0,274.6,231885,14.64
2018-06-22,275.66,275.79,274.49,274.74,38959816.0,275.207,175557,13.77
2018-06-25,273.44,273.62,269.1,271.0,98130120.0,270.934,406496,17.33
2018-06-26,271.64,272.56,270.79,271.6,55231458.0,271.764,243901,15.92
2018-06-27,272.26,273.87,269.18,269.35,77192163.0,271.274,329331,17.91
2018-06-28,269.29,271.75,268.49,270.89,60494226.0,270.021,289354,16.85
2018-06-29,272.12,273.66,271.19,271.28,59975389.0,272.508,254541,16.09
2018-07-02,269.51,272.04,269.24,271.86,48149522.0,270.521,214658,15.6
2018-07-03,272.87,272.98,270.42,270.9,29950023.0,271.879,136481,16.14
2018-07-05,272.16,273.18,270.96,273.11,41513144.0,272.283,197424,14.97
2018-07-06,273.14,275.84,272.71,275.42,47009612.0,274.968,204267,13.37
2018-07-09,276.55,277.96,276.5,277.9,32603484.0,277.353,158061,12.69
2018-07-10,278.41,279.01,278.08,278.9,38072864.0,278.639,155689,12.64
2018-07-11,277.14,278.04,276.52,276.86,56352872.0,277.253,233417,13.63
2018-07-12,278.27,279.43,277.6,279.37,42789505.0,278.786,182882,12.58
2018-07-13,279.19,279.93,278.66,279.59,37014795.0,279.524,160111,12.18
2018-07-16,279.64,279.81,278.84,279.34,30341042.0,279.295,131654,12.83
2018-07-17,278.47,280.91,278.41,280.47,39999168.0,280.05,168949,12.06
2018-07-18,280.59,281.18,280.06,281.06,30022711.0,280.783,126747,12.1
2018-07-19,280.31,280.74,279.46,280.0,44342606.0,280.155,184896,12.87
2018-07-20,279.76,280.48,279.5,279.68,43287444.0,279.953,179305,12.86
2018-07-23,279.45,280.43,279.06,280.2,34031517.0,279.873,147173,12.62
2018-07-24,281.79,282.56,280.63,281.61,46684350.0,281.645,195560,12.41
2018-07-25,281.33,284.37,281.28,284.01,50862068.0,282.736,202167,12.29
2018-07-26,283.21,284.11,283.09,283.34,38319472.0,283.482,176602,12.14
2018-07-27,283.71,283.82,280.38,281.42,57860859.0,281.755,258805,13.03
2018-07-30,281.49,281.69,279.36,279.95,46962317.0,280.258,194549,14.26
2018-07-31,280.81,282.02,280.38,281.33,48645613.0,281.223,211410,12.83
2018-08-01,281.56,282.13,280.13,280.86,40627557.0,281.121,185799,13.15
2018-08-02,279.38,282.58,279.16,282.39,42491132.0,281.339,183142,12.19
2018-08-03,282.53,283.65,282.33,283.6,34485363.0,283.117,151807,11.64
2018-08-06,283.56,284.99,283.2,284.64,29906355.0,284.371,118469,11.27
2018-08-07,285.39,286.01,285.24,285.58,32455420.0,285.672,129601,10.93
2018-08-08,285.39,285.91,284.94,285.46,29012001.0,285.511,111991,10.85
2018-08-09,285.53,285.97,284.91,285.07,24338809.0,285.511,103316,11.27
2018-08-10,283.45,284.06,282.36,283.16,56672811.0,283.3,229032,13.16
2018-08-13,283.47,284.16,281.77,282.1,49247924.0,282.775,210687,14.78
2018-08-14,282.92,284.17,282.05,283.9,32912180.0,283.637,147409,13.31
2018-08-15,282.38,282.54,280.16,281.78,76384638.0,281.217,349565,14.64
2018-08-16,283.4,285.04,283.36,284.06,48205121.0,284.181,201413,13.45
2018-08-17,283.83,285.57,283.37,285.06,43629218.0,284.574,190194,12.64
2018-08-20,285.57,285.97,285.06,285.67,27879220.0,285.604,118894,12.49
2018-08-21,286.24,287.31,286.1,286.34,47718338.0,286.711,187083,12.86
2018-08-22,285.88,286.76,285.57,286.17,32602524.0,286.261,142397,12.25
2018-08-23,285.97,286.94,285.43,285.79,35732521.0,286.007,152861,12.41
2018-08-24,286.44,287.67,286.38,287.51,40945048.0,287.214,170444,11.99
2018-08-27,288.86,289.9,288.68,289.78,36804658.0,289.486,160658,12.16
2018-08-28,290.3,290.42,289.4,289.92,31369013.0,289.893,131529,12.5
2018-08-29,290.16,291.74,289.88,291.48,39013388.0,291.168,157836,12.25
2018-08-30,290.94,291.36,289.63,290.3,46359182.0,290.624,207006,13.53
2018-08-31,289.84,290.81,289.29,290.31,41574725.0,289.995,185296,12.86
2018-09-04,289.84,290.21,288.68,289.84,43756351.0,289.475,188973,13.16
2018-09-05,289.41,289.64,287.89,289.03,49432684.0,288.807,229470,13.91
2018-09-06,289.15,289.49,287.0,288.16,50786000.0,288.05,230822,14.65
2018-09-07,286.98,288.7,286.71,287.6,51160088.0,287.617,245742,14.88
2018-09-10,288.76,289.04,287.88,288.1,32352913.0,288.313,156958,14.16
2018-09-11,287.37,289.55,286.97,289.05,36335994.0,288.692,164368,13.22
2018-09-12,289.06,289.8,288.23,289.12,46373677.0,289.022,209185,13.14
2018-09-13,290.32,291.04,289.99,290.83,38420353.0,290.588,177298,12.37
2018-09-14,291.06,291.27,290.0,290.88,36978923.0,290.757,170047,12.07
2018-09-17,290.82,290.86,289.03,289.34,43582261.0,289.825,190866,13.68
2018-09-18,289.57,291.58,289.55,290.91,38573521.0,290.888,175057,12.79
2018-09-19,290.97,291.69,290.82,291.22,34596543.0,291.255,164108,11.75
2018-09-20,292.64,293.94,292.51,293.58,53861569.0,293.327,228914,11.8
2018-09-21,293.09,293.22,291.81,291.99,45744707.0,292.51,197016,11.68
2018-09-24,291.34,291.5,290.37,291.02,37585070.0,290.972,174832,12.2
2018-09-25,291.53,291.65,290.48,290.75,30147858.0,290.989,138543,12.42
2018-09-26,290.92,292.24,289.41,289.88,53536102.0,290.869,228411,12.89
2018-09-27,290.44,291.91,290.1,290.69,42055283.0,291.006,180562,12.41
2018-09-28,289.99,291.28,289.95,290.72,49399177.0,290.61,210933,12.12
2018-10-01,292.13,292.93,290.98,291.73,45684058.0,292.044,195504,12.0
2018-10-02,291.56,292.36,291.14,291.56,36043733.0,291.736,166553,12.05
2018-10-03,292.72,293.21,291.32,291.72,44875101.0,292.323,195644,11.61
2018-10-04,291.18,291.24,287.66,289.44,85200164.0,289.207,379859,14.22
2018-10-05,289.69,290.27,286.22,287.82,77119521.0,288.01,361486,14.82
2018-10-08,287.04,288.22,285.5,287.82,67483045.0,287.087,318697,15.69
2018-10-09,287.39,288.86,286.77,287.4,57569569.0,287.767,261123,15.95
2018-10-10,286.83,286.91,277.88,278.3,149403129.0,282.143,694581,22.96
2018-10-11,277.08,278.9,270.36,272.17,202501176.0,275.034,1085053,24.98
2018-10-12,276.77,277.09,272.37,275.95,130243763.0,274.993,749891,21.31
2018-10-15,275.55,277.04,274.3,274.4,75362433.0,275.657,422329,21.3
2018-10-16,276.57,280.82,276.07,280.4,74834731.0,278.781,356076,17.62
2018-10-17,280.44,281.15,277.56,280.45,81726282.0,279.769,429620,17.4
2018-10-18,279.4,280.07,274.97,276.4,106256136.0,277.008,576006,20.06
2018-10-19,277.12,279.3,275.47,276.25,86816021.0,277.248,451886,19.89
2018-10-22,277.0,277.36,274.41,275.01,64992016.0,275.566,343851,19.64
2018-10-23,270.94,274.87,268.61,273.61,113789479.0,271.707,640764,20.71
2018-10-24,273.33,273.76,264.7,265.32,129149349.0,269.425,719503,25.23
2018-10-25,267.37,271.81,266.23,270.08,97250004.0,269.425,553590,24.22
2018-10-26,265.92,271.0,262.29,265.33,160019926.0,265.398,840853,24.16
2018-10-29,268.78,270.25,259.85,263.86,119538772.0,265.557,658120,24.7
2018-10-30,263.67,268.12,263.12,267.77,122611474.0,265.704,672848,23.35
2018-10-31,270.65,273.23,270.12,270.63,96707518.0,271.732,452143,21.23
2018-11-01,271.62,273.73,270.38,273.51,72121741.0,272.494,357164,19.34
2018-11-02,274.74,275.23,269.59,271.89,93539790.0,271.986,463921,19.51
2018-11-05,272.44,274.01,271.35,273.39,46815037.0,272.747,236224,19.96
2018-11-06,273.32,275.3,273.25,275.12,44768390.0,274.395,211785,19.91
2018-11-07,277.56,281.1,277.08,281.01,72804985.0,279.363,327277,16.36
2018-11-08,280.14,281.22,279.22,280.5,49392297.0,280.324,239300,16.72
2018-11-09,279.03,279.24,276.18,277.76,70578229.0,277.791,327965,17.36
2018-11-12,277.15,277.46,271.99,272.57,78678265.0,273.995,380788,20.45
2018-11-13,273.06,275.33,271.25,272.06,78850626.0,272.976,404973,20.02
2018-11-14,274.14,274.61,268.45,270.2,95560491.0,271.126,467096,21.25
2018-11-15,268.78,273.54,267.01,273.02,102013750.0,270.661,500619,19.98
2018-11-16,271.79,274.75,271.21,273.73,78814576.0,273.195,372536,18.14
2018-11-19,273.05,273.38,266.74,269.1,77574030.0,269.851,381716,20.1
2018-11-20,265.39,267.0,263.15,264.12,102789603.0,264.939,502329,22.48
2018-11-21,265.86,267.15,265.01,265.02,52215628.0,266.11,258212,20.8
2018-11-23,263.18,264.83,263.07,263.25,29269230.0,263.921,137886,21.52
2018-11-26,265.78,267.75,265.34,267.5,56122851.0,266.702,252233,18.9
2018-11-27,266.34,268.4,265.66,268.4,56583531.0,267.355,260665,19.02
2018-11-28,269.6,274.58,268.53,274.58,96503401.0,271.916,428610,18.49
2018-11-29,273.71,275.55,272.43,273.98,64636781.0,273.949,305427,18.79
2018-11-30,273.81,276.28,273.45,275.65,58987357.0,275.015,256191,18.07
2018-12-03,280.26,280.4,277.5,279.3,78327322.0,278.849,363796,16.44
2018-12-04,278.37,278.85,269.9,270.25,138247279.0,273.194,681207,20.74
2018-12-06,265.92,269.97,262.44,269.84,158944896.0,266.16,817024,21.19
2018-12-07,269.46,271.22,262.63,263.57,127951011.0,265.776,649648,23.23
2018-12-10,263.37,265.17,258.62,264.07,130956525.0,262.042,704268,22.64
2018-12-11,267.66,267.87,262.48,264.13,101815429.0,265.3,501373,21.76
2018-12-12,267.47,269.0,265.37,265.46,76321790.0,267.245,379178,21.46
2018-12-13,266.51,267.49,264.12,265.37,73408658.0,265.533,370325,20.65
